path,type,line
oramasearch/orama/run626-0,lcs-diff,216
oramasearch/orama/run626-0,lcs-diff,217
oramasearch/orama/run626-0,lcs-diff,218
oramasearch/orama/run626-0,lcs-diff,219
oramasearch/orama/run626-0,lcs-diff,220
oramasearch/orama/run626-0,lcs-diff,221
oramasearch/orama/run626-0,lcs-diff,222
oramasearch/orama/run626-0,lcs-diff,223
oramasearch/orama/run626-0,lcs-diff,224
oramasearch/orama/run626-0,lcs-diff,225
oramasearch/orama/run626-0,lcs-diff,226
oramasearch/orama/run626-0,lcs-diff,227
oramasearch/orama/run626-0,lcs-diff,228
oramasearch/orama/run626-0,lcs-diff,229
oramasearch/orama/run626-0,lcs-diff,230
oramasearch/orama/run626-0,lcs-diff,231
oramasearch/orama/run626-0,lcs-diff,232
oramasearch/orama/run626-0,lcs-diff,233
oramasearch/orama/run626-0,lcs-diff,234
oramasearch/orama/run626-0,lcs-diff,235
oramasearch/orama/run626-0,lcs-diff,236
oramasearch/orama/run626-0,lcs-diff,237
oramasearch/orama/run626-0,lcs-diff,238
oramasearch/orama/run626-0,lcs-diff,239
oramasearch/orama/run626-0,lcs-diff,240
oramasearch/orama/run626-0,lcs-diff,241
oramasearch/orama/run626-0,lcs-diff,242
oramasearch/orama/run626-0,lcs-diff,243
oramasearch/orama/run626-0,lcs-diff,244
oramasearch/orama/run626-0,lcs-diff,245
oramasearch/orama/run626-0,lcs-diff,246
oramasearch/orama/run626-0,lcs-diff,247
oramasearch/orama/run626-0,lcs-diff,248
oramasearch/orama/run626-0,lcs-diff,249
oramasearch/orama/run626-0,lcs-diff,250
oramasearch/orama/run626-0,lcs-diff,251
oramasearch/orama/run626-0,lcs-diff,252
oramasearch/orama/run626-0,lcs-diff,253
oramasearch/orama/run626-0,lcs-diff,254
oramasearch/orama/run626-0,lcs-diff,255
oramasearch/orama/run626-0,lcs-diff,256
oramasearch/orama/run626-0,lcs-diff,257
oramasearch/orama/run626-0,lcs-diff,258
oramasearch/orama/run626-0,lcs-diff,259
oramasearch/orama/run626-0,lcs-diff,260
oramasearch/orama/run626-0,lcs-diff,261
oramasearch/orama/run626-0,lcs-diff,262
oramasearch/orama/run626-0,lcs-diff,263
oramasearch/orama/run626-0,lcs-diff,264
oramasearch/orama/run626-0,lcs-diff,265
oramasearch/orama/run626-0,lcs-diff,266
oramasearch/orama/run626-0,lcs-diff,267
oramasearch/orama/run626-0,lcs-diff,268
oramasearch/orama/run626-0,lcs-diff,269
oramasearch/orama/run626-0,lcs-diff,270
oramasearch/orama/run626-0,lcs-diff,271
oramasearch/orama/run626-0,lcs-diff,272
oramasearch/orama/run626-0,lcs-diff,273
oramasearch/orama/run626-0,lcs-diff,274
oramasearch/orama/run626-0,lcs-diff,275
oramasearch/orama/run626-0,lcs-diff,276
oramasearch/orama/run626-0,lcs-diff,277
oramasearch/orama/run626-0,lcs-diff,278
oramasearch/orama/run626-0,lcs-diff,279
oramasearch/orama/run626-0,lcs-diff,280
oramasearch/orama/run626-0,lcs-diff,281
oramasearch/orama/run626-0,lcs-diff,282
oramasearch/orama/run626-0,lcs-diff,283
oramasearch/orama/run626-0,lcs-diff,284
oramasearch/orama/run626-0,lcs-diff,285
oramasearch/orama/run626-0,lcs-diff,286
oramasearch/orama/run626-0,lcs-diff,287
oramasearch/orama/run626-0,lcs-diff,288
oramasearch/orama/run626-0,lcs-diff,289
oramasearch/orama/run626-0,lcs-diff,290
oramasearch/orama/run626-0,lcs-diff,291
oramasearch/orama/run626-0,lcs-diff,292
oramasearch/orama/run626-0,lcs-diff,293
oramasearch/orama/run626-0,lcs-diff,294
oramasearch/orama/run626-0,lcs-diff,295
oramasearch/orama/run626-0,lcs-diff,296
oramasearch/orama/run626-0,lcs-diff,297
oramasearch/orama/run626-0,lcs-diff,298
oramasearch/orama/run626-0,lcs-diff,299
oramasearch/orama/run626-0,lcs-diff,300
oramasearch/orama/run626-0,lcs-diff,301
oramasearch/orama/run626-0,lcs-diff,302
oramasearch/orama/run626-0,lcs-diff,303
oramasearch/orama/run626-0,lcs-diff,304
oramasearch/orama/run626-0,lcs-diff,305
oramasearch/orama/run626-0,lcs-diff,306
oramasearch/orama/run626-0,lcs-diff,307
oramasearch/orama/run626-0,lcs-diff,308
oramasearch/orama/run626-0,lcs-diff,309
oramasearch/orama/run626-0,lcs-diff,310
oramasearch/orama/run626-0,lcs-diff,311
oramasearch/orama/run626-0,lcs-diff,312
oramasearch/orama/run626-0,lcs-diff,313
oramasearch/orama/run626-0,lcs-diff,314
oramasearch/orama/run626-0,lcs-diff,315
oramasearch/orama/run626-0,lcs-diff,316
oramasearch/orama/run626-0,lcs-diff,317
oramasearch/orama/run626-0,lcs-diff,318
oramasearch/orama/run626-0,lcs-diff,319
oramasearch/orama/run626-0,lcs-diff,320
oramasearch/orama/run626-0,lcs-diff,321
oramasearch/orama/run626-0,lcs-diff,322
oramasearch/orama/run626-0,lcs-diff,323
oramasearch/orama/run626-0,lcs-diff,324
oramasearch/orama/run626-0,lcs-diff,325
oramasearch/orama/run626-0,lcs-diff,326
oramasearch/orama/run626-0,lcs-diff,327
oramasearch/orama/run626-0,lcs-diff,328
oramasearch/orama/run626-0,lcs-diff,329
oramasearch/orama/run626-0,lcs-diff,330
oramasearch/orama/run626-0,lcs-diff,331
oramasearch/orama/run626-0,lcs-diff,332
oramasearch/orama/run626-0,lcs-diff,333
oramasearch/orama/run626-0,lcs-diff,334
oramasearch/orama/run626-0,lcs-diff,335
oramasearch/orama/run626-0,lcs-diff,336
oramasearch/orama/run626-0,lcs-diff,337
oramasearch/orama/run626-0,lcs-diff,338
oramasearch/orama/run626-0,lcs-diff,339
oramasearch/orama/run626-0,lcs-diff,340
oramasearch/orama/run626-0,lcs-diff,341
oramasearch/orama/run626-0,lcs-diff,342
oramasearch/orama/run626-0,lcs-diff,343
oramasearch/orama/run626-0,lcs-diff,344
oramasearch/orama/run626-0,lcs-diff,345
oramasearch/orama/run626-0,lcs-diff,346
oramasearch/orama/run626-0,lcs-diff,347
oramasearch/orama/run626-0,lcs-diff,348
oramasearch/orama/run626-0,lcs-diff,349
oramasearch/orama/run626-0,lcs-diff,350
oramasearch/orama/run626-0,lcs-diff,351
oramasearch/orama/run626-0,lcs-diff,352
oramasearch/orama/run626-0,lcs-diff,353
oramasearch/orama/run626-0,lcs-diff,354
oramasearch/orama/run626-0,lcs-diff,355
oramasearch/orama/run626-0,lcs-diff,356
oramasearch/orama/run626-0,lcs-diff,357
oramasearch/orama/run626-0,lcs-diff,358
oramasearch/orama/run626-0,lcs-diff,359
oramasearch/orama/run626-0,lcs-diff,360
oramasearch/orama/run626-0,lcs-diff,361
oramasearch/orama/run626-0,lcs-diff,362
oramasearch/orama/run626-0,lcs-diff,363
oramasearch/orama/run626-0,lcs-diff,364
oramasearch/orama/run626-0,lcs-diff,365
oramasearch/orama/run626-0,lcs-diff,366
oramasearch/orama/run626-0,lcs-diff,367
oramasearch/orama/run626-0,lcs-diff,368
oramasearch/orama/run626-0,lcs-diff,369
oramasearch/orama/run626-0,lcs-diff,370
oramasearch/orama/run626-0,lcs-diff,371
oramasearch/orama/run626-0,lcs-diff,372
oramasearch/orama/run626-0,lcs-diff,373
oramasearch/orama/run626-0,lcs-diff,374
oramasearch/orama/run626-0,lcs-diff,375
oramasearch/orama/run626-0,lcs-diff,376
oramasearch/orama/run626-0,lcs-diff,377
oramasearch/orama/run626-0,lcs-diff,378
oramasearch/orama/run626-0,lcs-diff,379
oramasearch/orama/run626-0,lcs-diff,380
oramasearch/orama/run626-0,lcs-diff,381
oramasearch/orama/run626-0,lcs-diff,382
oramasearch/orama/run626-0,lcs-diff,383
oramasearch/orama/run626-0,lcs-diff,384
oramasearch/orama/run626-0,lcs-diff,385
oramasearch/orama/run626-0,lcs-diff,386
oramasearch/orama/run626-0,lcs-diff,387
oramasearch/orama/run626-0,lcs-diff,388
oramasearch/orama/run626-0,lcs-diff,389
oramasearch/orama/run626-0,lcs-diff,390
oramasearch/orama/run626-0,lcs-diff,391
oramasearch/orama/run626-0,lcs-diff,392
oramasearch/orama/run626-0,lcs-diff,393
oramasearch/orama/run626-0,lcs-diff,394
oramasearch/orama/run626-0,lcs-diff,395
oramasearch/orama/run626-0,lcs-diff,396
oramasearch/orama/run626-0,lcs-diff,397
oramasearch/orama/run626-0,lcs-diff,398
oramasearch/orama/run626-0,lcs-diff,399
oramasearch/orama/run626-0,lcs-diff,400
oramasearch/orama/run626-0,lcs-diff,401
oramasearch/orama/run626-0,lcs-diff,402
oramasearch/orama/run626-0,lcs-diff,403
oramasearch/orama/run626-0,lcs-diff,404
oramasearch/orama/run626-0,lcs-diff,405
oramasearch/orama/run626-0,lcs-diff,406
oramasearch/orama/run626-0,lcs-diff,407
oramasearch/orama/run626-0,lcs-diff,408
oramasearch/orama/run626-0,lcs-diff,409
oramasearch/orama/run626-0,lcs-diff,410
oramasearch/orama/run626-0,lcs-diff,411
oramasearch/orama/run626-0,lcs-diff,412
oramasearch/orama/run626-0,lcs-diff,413
oramasearch/orama/run626-0,lcs-diff,414
oramasearch/orama/run626-0,lcs-diff,415
oramasearch/orama/run626-0,lcs-diff,416
oramasearch/orama/run626-0,lcs-diff,417
oramasearch/orama/run626-0,lcs-diff,418
oramasearch/orama/run626-0,lcs-diff,419
oramasearch/orama/run626-0,lcs-diff,420
oramasearch/orama/run626-0,lcs-diff,421
oramasearch/orama/run626-0,lcs-diff,422
oramasearch/orama/run626-0,lcs-diff,423
oramasearch/orama/run626-0,lcs-diff,424
oramasearch/orama/run626-0,lcs-diff,425
oramasearch/orama/run626-0,lcs-diff,426
oramasearch/orama/run626-0,lcs-diff,427
oramasearch/orama/run626-0,lcs-diff,428
oramasearch/orama/run626-0,lcs-diff,429
oramasearch/orama/run626-0,lcs-diff,430
oramasearch/orama/run626-0,lcs-diff,431
oramasearch/orama/run626-0,lcs-diff,432
oramasearch/orama/run626-0,lcs-diff,433
oramasearch/orama/run626-0,lcs-diff,434
oramasearch/orama/run626-0,lcs-diff,435
oramasearch/orama/run626-0,lcs-diff,436
oramasearch/orama/run626-0,lcs-diff,437
oramasearch/orama/run626-0,lcs-diff,438
oramasearch/orama/run626-0,lcs-diff,439
oramasearch/orama/run626-0,lcs-diff,440
oramasearch/orama/run626-0,lcs-diff,441
oramasearch/orama/run626-0,lcs-diff,442
oramasearch/orama/run626-0,lcs-diff,443
oramasearch/orama/run626-0,lcs-diff,444
oramasearch/orama/run626-0,lcs-diff,445
oramasearch/orama/run626-0,lcs-diff,446
oramasearch/orama/run626-0,lcs-diff,447
oramasearch/orama/run626-0,lcs-diff,448
oramasearch/orama/run626-0,lcs-diff,449
oramasearch/orama/run626-0,lcs-diff,450
oramasearch/orama/run626-0,lcs-diff,451
oramasearch/orama/run626-0,lcs-diff,452
oramasearch/orama/run626-0,lcs-diff,453
oramasearch/orama/run626-0,lcs-diff,454
oramasearch/orama/run626-0,lcs-diff,455
oramasearch/orama/run626-0,lcs-diff,456
oramasearch/orama/run626-0,lcs-diff,457
oramasearch/orama/run626-0,lcs-diff,458
oramasearch/orama/run626-0,lcs-diff,459
oramasearch/orama/run626-0,lcs-diff,460
oramasearch/orama/run626-0,lcs-diff,461
oramasearch/orama/run626-0,lcs-diff,462
oramasearch/orama/run626-0,lcs-diff,463
oramasearch/orama/run626-0,lcs-diff,464
oramasearch/orama/run626-0,lcs-diff,465
oramasearch/orama/run626-0,lcs-diff,466
oramasearch/orama/run626-0,lcs-diff,467
oramasearch/orama/run626-0,lcs-diff,468
oramasearch/orama/run626-0,lcs-diff,469
oramasearch/orama/run626-0,lcs-diff,470
oramasearch/orama/run626-0,lcs-diff,471
oramasearch/orama/run626-0,lcs-diff,472
oramasearch/orama/run626-0,lcs-diff,473
oramasearch/orama/run626-0,lcs-diff,474
oramasearch/orama/run626-0,lcs-diff,475
oramasearch/orama/run626-0,lcs-diff,476
oramasearch/orama/run626-0,lcs-diff,478
oramasearch/orama/run626-0,lcs-diff,483
oramasearch/orama/run626-0,lcs-diff,484
oramasearch/orama/run626-0,lcs-diff,485
oramasearch/orama/run626-0,lcs-diff,486
oramasearch/orama/run626-0,lcs-diff,487
oramasearch/orama/run626-0,lcs-diff,488
oramasearch/orama/run626-0,lcs-diff,489
oramasearch/orama/run626-0,lcs-diff,490
oramasearch/orama/run626-0,lcs-diff,491
oramasearch/orama/run626-0,lcs-diff,492
oramasearch/orama/run626-0,lcs-diff,493
oramasearch/orama/run626-0,lcs-diff,494
oramasearch/orama/run626-0,lcs-diff,497
oramasearch/orama/run626-0,lcs-diff,553
oramasearch/orama/run626-0,lcs-diff,555
oramasearch/orama/run626-0,lcs-diff,556
oramasearch/orama/run626-0,lcs-diff,557
oramasearch/orama/run626-0,lcs-diff,558
oramasearch/orama/run626-0,lcs-diff,559
oramasearch/orama/run626-0,lcs-diff,560
oramasearch/orama/run626-0,lcs-diff,561
oramasearch/orama/run626-0,lcs-diff,562
oramasearch/orama/run626-0,lcs-diff,563
oramasearch/orama/run626-0,lcs-diff,564
oramasearch/orama/run626-0,lcs-diff,565
oramasearch/orama/run626-0,lcs-diff,566
oramasearch/orama/run626-0,lcs-diff,567
oramasearch/orama/run626-0,lcs-diff,568
oramasearch/orama/run626-0,lcs-diff,569
oramasearch/orama/run626-0,lcs-diff,570
oramasearch/orama/run626-0,lcs-diff,571
oramasearch/orama/run626-0,lcs-diff,572
oramasearch/orama/run626-0,lcs-diff,573
oramasearch/orama/run626-0,lcs-diff,574
oramasearch/orama/run626-0,lcs-diff,578
oramasearch/orama/run626-0,lcs-diff,589
oramasearch/orama/run626-0,lcs-diff,664
oramasearch/orama/run626-0,lcs-diff,665
oramasearch/orama/run626-0,lcs-diff,666
oramasearch/orama/run626-0,lcs-diff,667
oramasearch/orama/run626-0,lcs-diff,668
oramasearch/orama/run626-0,lcs-diff,669
oramasearch/orama/run626-0,lcs-diff,670
oramasearch/orama/run626-0,lcs-diff,671
oramasearch/orama/run626-0,lcs-diff,672
oramasearch/orama/run626-0,lcs-diff,673
oramasearch/orama/run626-0,lcs-diff,700
oramasearch/orama/run626-0,lcs-diff,711
oramasearch/orama/run626-0,lcs-diff,827
oramasearch/orama/run626-0,lcs-diff,832
oramasearch/orama/run626-0,lcs-diff,833
oramasearch/orama/run626-0,lcs-diff,834
oramasearch/orama/run626-0,lcs-diff,835
oramasearch/orama/run626-0,lcs-diff,836
oramasearch/orama/run626-0,lcs-diff,837
oramasearch/orama/run626-0,lcs-diff,838
oramasearch/orama/run626-0,lcs-diff,839
oramasearch/orama/run626-0,lcs-diff,840
oramasearch/orama/run626-0,lcs-diff,841
oramasearch/orama/run626-0,lcs-diff,842
oramasearch/orama/run626-0,lcs-diff,848
oramasearch/orama/run626-0,bigram,0
oramasearch/orama/run626-0,bigram,1
oramasearch/orama/run626-0,bigram,2
oramasearch/orama/run626-0,bigram,3
oramasearch/orama/run626-0,bigram,4
oramasearch/orama/run626-0,bigram,5
oramasearch/orama/run626-0,bigram,10
oramasearch/orama/run626-0,bigram,16
oramasearch/orama/run626-0,bigram,19
oramasearch/orama/run626-0,bigram,24
oramasearch/orama/run626-0,bigram,49
oramasearch/orama/run626-0,bigram,54
oramasearch/orama/run626-0,bigram,55
oramasearch/orama/run626-0,bigram,56
oramasearch/orama/run626-0,bigram,57
oramasearch/orama/run626-0,bigram,74
oramasearch/orama/run626-0,bigram,77
oramasearch/orama/run626-0,bigram,84
oramasearch/orama/run626-0,bigram,85
oramasearch/orama/run626-0,bigram,86
oramasearch/orama/run626-0,bigram,87
oramasearch/orama/run626-0,bigram,88
oramasearch/orama/run626-0,bigram,89
oramasearch/orama/run626-0,bigram,90
oramasearch/orama/run626-0,bigram,91
oramasearch/orama/run626-0,bigram,92
oramasearch/orama/run626-0,bigram,93
oramasearch/orama/run626-0,bigram,94
oramasearch/orama/run626-0,bigram,95
oramasearch/orama/run626-0,bigram,96
oramasearch/orama/run626-0,bigram,97
oramasearch/orama/run626-0,bigram,98
oramasearch/orama/run626-0,bigram,99
oramasearch/orama/run626-0,bigram,100
oramasearch/orama/run626-0,bigram,101
oramasearch/orama/run626-0,bigram,102
oramasearch/orama/run626-0,bigram,103
oramasearch/orama/run626-0,bigram,104
oramasearch/orama/run626-0,bigram,105
oramasearch/orama/run626-0,bigram,106
oramasearch/orama/run626-0,bigram,107
oramasearch/orama/run626-0,bigram,108
oramasearch/orama/run626-0,bigram,109
oramasearch/orama/run626-0,bigram,110
oramasearch/orama/run626-0,bigram,111
oramasearch/orama/run626-0,bigram,112
oramasearch/orama/run626-0,bigram,113
oramasearch/orama/run626-0,bigram,114
oramasearch/orama/run626-0,bigram,115
oramasearch/orama/run626-0,bigram,116
oramasearch/orama/run626-0,bigram,117
oramasearch/orama/run626-0,bigram,118
oramasearch/orama/run626-0,bigram,119
oramasearch/orama/run626-0,bigram,120
oramasearch/orama/run626-0,bigram,121
oramasearch/orama/run626-0,bigram,122
oramasearch/orama/run626-0,bigram,123
oramasearch/orama/run626-0,bigram,124
oramasearch/orama/run626-0,bigram,125
oramasearch/orama/run626-0,bigram,126
oramasearch/orama/run626-0,bigram,127
oramasearch/orama/run626-0,bigram,128
oramasearch/orama/run626-0,bigram,129
oramasearch/orama/run626-0,bigram,130
oramasearch/orama/run626-0,bigram,131
oramasearch/orama/run626-0,bigram,132
oramasearch/orama/run626-0,bigram,133
oramasearch/orama/run626-0,bigram,134
oramasearch/orama/run626-0,bigram,135
oramasearch/orama/run626-0,bigram,136
oramasearch/orama/run626-0,bigram,137
oramasearch/orama/run626-0,bigram,138
oramasearch/orama/run626-0,bigram,139
oramasearch/orama/run626-0,bigram,140
oramasearch/orama/run626-0,bigram,141
oramasearch/orama/run626-0,bigram,142
oramasearch/orama/run626-0,bigram,143
oramasearch/orama/run626-0,bigram,144
oramasearch/orama/run626-0,bigram,145
oramasearch/orama/run626-0,bigram,146
oramasearch/orama/run626-0,bigram,147
oramasearch/orama/run626-0,bigram,148
oramasearch/orama/run626-0,bigram,149
oramasearch/orama/run626-0,bigram,150
oramasearch/orama/run626-0,bigram,151
oramasearch/orama/run626-0,bigram,152
oramasearch/orama/run626-0,bigram,153
oramasearch/orama/run626-0,bigram,154
oramasearch/orama/run626-0,bigram,155
oramasearch/orama/run626-0,bigram,156
oramasearch/orama/run626-0,bigram,157
oramasearch/orama/run626-0,bigram,158
oramasearch/orama/run626-0,bigram,159
oramasearch/orama/run626-0,bigram,160
oramasearch/orama/run626-0,bigram,161
oramasearch/orama/run626-0,bigram,162
oramasearch/orama/run626-0,bigram,163
oramasearch/orama/run626-0,bigram,164
oramasearch/orama/run626-0,bigram,165
oramasearch/orama/run626-0,bigram,166
oramasearch/orama/run626-0,bigram,167
oramasearch/orama/run626-0,bigram,168
oramasearch/orama/run626-0,bigram,169
oramasearch/orama/run626-0,bigram,170
oramasearch/orama/run626-0,bigram,171
oramasearch/orama/run626-0,bigram,172
oramasearch/orama/run626-0,bigram,173
oramasearch/orama/run626-0,bigram,174
oramasearch/orama/run626-0,bigram,175
oramasearch/orama/run626-0,bigram,176
oramasearch/orama/run626-0,bigram,177
oramasearch/orama/run626-0,bigram,178
oramasearch/orama/run626-0,bigram,179
oramasearch/orama/run626-0,bigram,180
oramasearch/orama/run626-0,bigram,181
oramasearch/orama/run626-0,bigram,182
oramasearch/orama/run626-0,bigram,183
oramasearch/orama/run626-0,bigram,184
oramasearch/orama/run626-0,bigram,185
oramasearch/orama/run626-0,bigram,186
oramasearch/orama/run626-0,bigram,187
oramasearch/orama/run626-0,bigram,188
oramasearch/orama/run626-0,bigram,189
oramasearch/orama/run626-0,bigram,190
oramasearch/orama/run626-0,bigram,191
oramasearch/orama/run626-0,bigram,192
oramasearch/orama/run626-0,bigram,193
oramasearch/orama/run626-0,bigram,194
oramasearch/orama/run626-0,bigram,195
oramasearch/orama/run626-0,bigram,196
oramasearch/orama/run626-0,bigram,197
oramasearch/orama/run626-0,bigram,198
oramasearch/orama/run626-0,bigram,199
oramasearch/orama/run626-0,bigram,200
oramasearch/orama/run626-0,bigram,201
oramasearch/orama/run626-0,bigram,202
oramasearch/orama/run626-0,bigram,203
oramasearch/orama/run626-0,bigram,204
